PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),COBIA,2024021233weS:8AM-8PM,2024112331600020240217,2024,6,12,9,12,1600020240217002,K,1.50,0.00,150,2,1,7,544,5,3,2,1,,,0,0,0,0,5,,57,,,,O,we,1600020240217,1,,1600020240217002,,3,S:8AM-8PM,32955,02,,,BREVARD,1547,5,8,1,168566,,,1,20,-1,1,8,8,02AUG24:11:17,8835260101,1000000003,,,,,,1041.5239175,2024021233weS:8AM-8PM,,0,1600020240217002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021233weS:8AM-8PM,2024112331600020240217,2024,7,12,101,12,1600020240217003,K,2.00,0.00,20,5,1,7,544,5,3,2,1,,,0,0,1,0,5,,57,,,,Y,we,1600020240217,1,,1600020240217003,1,3,S:8AM-8PM,33545,02,,,PASCO,1554,5,8,1,,,,1,45,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,1041.5239175,2024021233weS:8AM-8PM,,0,1600020240217003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021233weS:8AM-8PM,2024112331600020240217,2024,7,12,57,12,1600020240217004,K,2.00,0.00,25,10,1,7,544,5,3,2,1,,,0,0,0,0,5,,57,,,,Y,we,1600020240217,1,,1600020240217004,,3,S:8AM-8PM,33572,02,,,HILLSBOROUGH,1603,5,8,1,,,,1,64,-1,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,1041.5239175,2024021233weS:8AM-8PM,,0,1600020240217004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021233weS:8AM-8PM,2024112331600020240217,2024,5,42,17,12,1600020240217005,K,2.00,0.00,4,1,1,7,544,5,3,2,1,,,0,0,0,0,5,,57,,,,O,we,1600020240217,1,,1600020240217005,,3,S:8AM-8PM,18976,02,,,,1603,5,8,1,,,,1,10,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,1041.5239175,2024021233weS:8AM-8PM,,0,1600020240217005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021233weS:8AM-8PM,2024112331600020240217,2024,5,42,17,12,1600020240217006,K,2.00,0.00,4,1,1,7,544,5,3,2,1,,,0,0,0,0,5,,57,,,,O,we,1600020240217,1,,1600020240217006,,3,S:8AM-8PM,18976,02,,,,1603,5,8,1,,,,1,8,-1,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,1041.5239175,2024021233weS:8AM-8PM,,0,1600020240217006,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024011225wdS:8AM-8PM,2024112251574320240104,2024,0,47,93,12,1574320240104001,1,3.00,0.00,1,1,1,7,4460,7,5,1,2,2,1,0,0,1,5,3,2,17,,,,O,wd,1574320240104,5,,1574320240104001,1,2,S:8AM-8PM,37919,01,5,0,,1422,7,3,1,169239,,,1,20,2,1,2,2,02AUG24:11:17,8835440102,1000000003,,,,,,1488.6123912,2024011225wdS:8AM-8PM,,0,1574320240104001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024011225wdS:8AM-8PM,2024112251574320240104,2024,0,47,93,12,1574320240104002,1,3.00,0.00,1,1,1,7,4460,7,5,3,0,2,2,1,1,1,0,3,2,17,,,,O,wd,1574320240104,5,,1574320240104001,1,2,S:8AM-8PM,37919,01,,,,1422,7,3,1,169239,,,1,22,2,2,8,8,02AUG24:11:17,8835440102,1000000003,,,,,,1488.6123912,2024011225wdS:8AM-8PM,,0,1574320240104001,05/05/2025
RED DRUM,COMMON SNOOK,2024021225wdS:8AM-8PM,2024112251574320240228,2024,7,12,101,12,1574320240228001,1,2.00,0.00,0,0,1,7,899,7,5,1,1,2,1,0,0,1,1,3,2,101,,,,Y,wd,1574320240228,7,,1574320240228001,1,2,S:8AM-8PM,34655,02,1,0,PASCO,1136,7,3,1,167648,169290,,1,66,2,1,1,8,02AUG24:11:17,8835010105,8835440901,,,,,,749.07714509,2024021225wdS:8AM-8PM,,0,1574320240228001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,55,25,12,1586720240102001,1,3.00,0.00,0,0,1,7,243,7,5,2,1,2,1,0,0,3,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102001,1,8,S:8AM-8PM,53704,01,,,,1157,7,3,1,,,,1,58,2,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,116.58243583,2024011285wdS:8AM-8PM,,0,1586720240102001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,55,25,12,1586720240102002,1,3.00,0.00,0,0,1,7,243,7,5,2,1,2,2,0,1,2,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102001,1,8,S:8AM-8PM,53704,01,,,,1157,7,3,1,,,,1,56,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,116.58243583,2024011285wdS:8AM-8PM,,0,1586720240102002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,46,99,12,1586720240102016,1,4.00,0.00,1,0,1,7,243,7,5,1,6,6,1,0,0,2,7,3,1,87,,,,O,wd,1586720240102,5,,1586720240102016,1,8,S:8AM-8PM,57010,01,16,0,,1428,7,3,1,,,,1,29,2,1,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,211.78501369,2024011285wdS:8AM-8PM,,0,1586720240102016,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,46,99,12,1586720240102017,1,4.00,0.00,1,0,1,7,243,7,5,3,0,6,2,1,1,2,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102016,1,8,S:8AM-8PM,57010,01,,,,1429,7,3,1,,,,2,27,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,211.78501369,2024011285wdS:8AM-8PM,,0,1586720240102016,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,46,99,12,1586720240102018,1,4.00,0.00,0,0,1,7,243,7,5,3,0,6,2,1,1,2,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102016,1,8,S:8AM-8PM,57010,01,,,,1429,7,3,1,,,,2,37,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,211.78501369,2024011285wdS:8AM-8PM,,0,1586720240102016,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,46,99,12,1586720240102019,1,4.00,0.00,0,0,1,7,243,7,5,3,0,6,2,1,1,1,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102016,1,8,S:8AM-8PM,57010,01,,,,1429,7,3,1,,,,1,14,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,211.78501369,2024011285wdS:8AM-8PM,,0,1586720240102016,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,46,99,12,1586720240102020,1,4.00,0.00,0,0,1,7,243,7,5,3,0,6,2,1,1,1,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102016,1,8,S:8AM-8PM,57010,01,,,,1429,7,3,1,,,,1,24,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,211.78501369,2024011285wdS:8AM-8PM,,0,1586720240102016,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285wdS:8AM-8PM,2024112851586720240102,2024,0,46,99,12,1586720240102021,1,4.00,0.00,0,0,1,7,243,7,5,3,0,6,2,1,1,1,0,3,1,87,,,,O,wd,1586720240102,5,,1586720240102016,1,8,S:8AM-8PM,57010,01,,,,1429,7,3,1,,,,1,62,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,211.78501369,2024011285wdS:8AM-8PM,,0,1586720240102016,05/05/2025
UNIDENTIFIED (SURFACE FISH),SNAPPER FAMILY,2024011285weS:8AM-8PM,2024112851586720240120,2024,7,12,71,12,1586720240120003,1,2.50,0.00,6,0,1,7,543,7,5,1,2,2,1,0,0,2,9,3,2,87,,,,Y,we,1586720240120,5,,1586720240120003,1,8,S:8AM-8PM,33956,01,10,0,LEE,1053,7,3,1,168845,,,1,67,2,1,2,2,02AUG24:11:17,8835360000,1000000003,,,,,,149.45176798,2024011285weS:8AM-8PM,,0,1586720240120003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SNAPPER FAMILY,2024011285weS:8AM-8PM,2024112851586720240120,2024,0,55,25,12,1586720240120004,1,2.50,0.00,2,0,1,7,543,7,5,3,0,2,2,1,1,2,0,3,2,87,,,,O,we,1586720240120,5,,1586720240120003,1,8,S:8AM-8PM,53705,01,,,,1054,7,3,1,168845,,,2,60,2,2,8,8,02AUG24:11:17,8835360000,1000000003,,,,,,149.45176798,2024011285weS:8AM-8PM,,0,1586720240120003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011285weS:8AM-8PM,2024112851586720240120,2024,0,5,7,12,1586720240120005,1,3.00,0.00,1,1,1,7,543,7,5,1,3,3,1,0,0,2,1,3,1,87,,,,O,we,1586720240120,5,,1586720240120005,1,8,S:8AM-8PM,72758,01,8,4,,1109,7,3,1,,,,1,69,2,1,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,17.847012587,2024011285weS:8AM-8PM,,0,1586720240120005,05/05/2025
COMMON SNOOK,RED DRUM,2024011285weS:8AM-8PM,2024112851586720240120,2024,0,17,31,12,1586720240120006,1,2.50,,1,1,1,7,543,7,5,2,1,1,8,0,0,0,0,3,2,87,,,,O,we,1586720240120,5,,1586720240120006,,8,S:8AM-8PM,60013,01,,,,1121,7,3,1,169290,167648,,1,71,2,1,8,8,02AUG24:11:17,8835440901,8835010105,,,,,,6.3546511462,2024011285weS:8AM-8PM,,0,1586720240120006,05/05/2025
UNIDENTIFIED (SURFACE FISH),SNAPPER FAMILY,2024011285weS:8AM-8PM,2024112851586720240120,2024,6,37,183,12,1586720240120007,1,4.00,0.00,0,0,1,7,543,7,5,2,1,2,1,0,0,3,0,3,1,87,,,,O,we,1586720240120,5,,1586720240120007,1,8,S:8AM-8PM,27502,01,,,,1157,7,3,1,168845,,,1,49,2,2,8,8,02AUG24:11:17,8835360000,1000000003,,,,,,6.3546511462,2024011285weS:8AM-8PM,,0,1586720240120007,05/05/2025
UNIDENTIFIED (SURFACE FISH),SNAPPER FAMILY,2024011285weS:8AM-8PM,2024112851586720240120,2024,6,37,183,12,1586720240120008,1,4.00,0.00,0,0,1,7,543,7,5,2,1,2,2,0,1,2,0,3,1,87,,,,O,we,1586720240120,5,,1586720240120007,1,8,S:8AM-8PM,27502,01,,,,1158,7,3,1,168845,,,1,18,2,2,8,8,02AUG24:11:17,8835360000,1000000003,,,,,,6.3546511462,2024011285weS:8AM-8PM,,0,1586720240120008,05/05/2025
UNIDENTIFIED (SURFACE FISH),GRAY SNAPPER,2024021285wdS:8AM-8PM,2024112851586720240212,2024,6,12,95,12,1586720240212001,1,4.00,0.00,0,0,1,7,190,7,5,1,4,4,1,0,0,4,4,3,1,87,,,,O,wd,1586720240212,3,,1586720240212001,1,8,S:8AM-8PM,32804,02,13,0,ORANGE,1621,7,3,1,168848,,,1,57,2,1,2,2,02AUG24:11:17,8835360102,1000000003,,,,,,243.86815726,2024021285wdS:8AM-8PM,,0,1586720240212001,05/05/2025
UNIDENTIFIED (SURFACE FISH),GRAY SNAPPER,2024021285wdS:8AM-8PM,2024112851586720240212,2024,6,12,95,12,1586720240212002,1,4.00,0.00,0,0,1,7,190,7,5,3,0,4,2,1,1,3,0,3,1,87,,,,O,wd,1586720240212,3,,1586720240212001,1,8,S:8AM-8PM,32804,02,,,ORANGE,1621,7,3,1,168848,,,2,52,2,2,8,8,02AUG24:11:17,8835360102,1000000003,,,,,,243.86815726,2024021285wdS:8AM-8PM,,0,1586720240212001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,26,81,12,1586720240216001,1,3.00,0.00,1,0,1,7,243,7,5,2,1,1,8,0,0,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216001,1,8,S:8AM-8PM,49301,02,,,,1113,7,3,1,,,,1,62,2,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,23.931007045,2024021285weS:8AM-8PM,,0,1586720240216001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,39,61,12,1586720240216002,1,3.00,0.00,0,0,1,7,243,7,5,1,3,3,1,0,0,0,4,3,1,87,,,,O,we,1586720240216,5,,1586720240216002,1,8,S:8AM-8PM,45202,02,5,0,,1217,7,3,1,,,,2,24,88,1,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,70.576080283,2024021285weS:8AM-8PM,,0,1586720240216002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,27,91,12,1586720240216008,1,4.00,0.00,0,0,1,7,243,7,5,1,4,4,1,0,0,1,5,3,1,87,,,,O,we,1586720240216,5,,1586720240216008,1,8,S:8AM-8PM,56088,02,14,0,,1340,7,3,1,,,,1,19,2,2,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,23.931007045,2024021285weS:8AM-8PM,,0,1586720240216008,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,27,91,12,1586720240216009,1,4.00,0.00,0,0,1,7,243,7,5,3,0,4,2,1,1,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216008,1,8,S:8AM-8PM,56088,02,,,,1341,7,3,1,,,,1,43,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,23.931007045,2024021285weS:8AM-8PM,,0,1586720240216008,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,27,91,12,1586720240216010,1,4.00,0.00,0,0,1,7,243,7,5,3,0,4,2,1,1,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216008,1,8,S:8AM-8PM,56088,02,,,,1341,7,3,1,,,,1,44,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,23.931007045,2024021285weS:8AM-8PM,,0,1586720240216008,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,27,91,12,1586720240216011,1,4.00,0.00,0,0,1,7,243,7,5,3,0,4,2,1,1,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216008,1,8,S:8AM-8PM,56088,02,,,,1341,7,3,1,,,,1,9,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,23.931007045,2024021285weS:8AM-8PM,,0,1586720240216008,05/05/2025
UNIDENTIFIED (SURFACE FISH),BONEFISH,2024021285weS:8AM-8PM,2024112851586720240216,2024,2,6,19,12,1586720240216020,1,4.00,0.00,0,0,1,7,243,7,5,2,1,2,1,0,0,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216020,1,8,S:8AM-8PM,93711,02,,,,1427,7,3,1,161121,,,1,36,2,2,8,8,02AUG24:11:17,8739010101,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216020,05/05/2025
UNIDENTIFIED (SURFACE FISH),BONEFISH,2024021285weS:8AM-8PM,2024112851586720240216,2024,2,6,19,12,1586720240216021,1,4.00,0.00,0,0,1,7,243,7,5,2,1,2,2,0,1,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216020,1,8,S:8AM-8PM,93711,02,,,,1427,7,3,1,161121,,,2,36,2,1,8,8,02AUG24:11:17,8739010101,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216021,05/05/2025
UNIDENTIFIED (SURFACE FISH),BONEFISH,2024021285weS:8AM-8PM,2024112851586720240216,2024,0,26,103,12,1586720240216022,1,6.00,,0,0,1,7,243,7,5,2,1,2,1,0,0,0,0,3,2,87,,,,O,we,1586720240216,5,,1586720240216022,,8,S:8AM-8PM,49855,02,,,,1444,7,3,1,161121,,,1,65,2,1,8,8,02AUG24:11:17,8739010101,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216022,05/05/2025
UNIDENTIFIED (SURFACE FISH),BONEFISH,2024021285weS:8AM-8PM,2024112851586720240216,2024,0,26,73,12,1586720240216023,1,6.00,,0,0,1,7,243,7,5,2,1,2,2,0,1,0,0,3,2,87,,,,O,we,1586720240216,5,,1586720240216022,,8,S:8AM-8PM,48858,02,,,,1445,7,3,1,161121,,,1,65,2,2,8,8,02AUG24:11:17,8739010101,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216023,05/05/2025
PERMIT,BONEFISH,2024021285weS:8AM-8PM,2024112851586720240216,2024,4,9,9,12,1586720240216029,1,6.00,0.00,0,0,1,7,243,7,5,2,1,1,8,0,0,1,0,3,2,87,,,,O,we,1586720240216,5,,1586720240216029,1,8,S:8AM-8PM,06477,02,,,NEW HAVEN,1533,7,3,1,161121,168709,,1,84,2,1,8,8,02AUG24:11:17,8739010101,8835280902,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216029,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,40,41,12,1586720240216030,1,8.00,0.00,0,0,1,7,243,7,5,2,1,2,1,0,0,2,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216030,1,8,S:8AM-8PM,74331,02,,,,1549,7,3,1,,,,1,66,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216030,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240216,2024,0,40,41,12,1586720240216031,1,8.00,0.00,0,0,1,7,243,7,5,2,1,2,2,0,1,2,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216030,1,8,S:8AM-8PM,74331,02,,,,1550,7,3,1,,,,2,54,2,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216031,05/05/2025
UNIDENTIFIED (SURFACE FISH),PERMIT,2024021285weS:8AM-8PM,2024112851586720240216,2024,7,12,87,12,1586720240216032,1,5.50,,20,9,1,7,243,7,5,2,1,1,8,0,0,0,0,3,2,87,,,,Y,we,1586720240216,5,,1586720240216032,,8,S:8AM-8PM,33040,02,,,MONROE,1555,7,3,1,168709,,,1,77,2,1,8,8,02AUG24:11:17,8835280902,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216032,05/05/2025
UNIDENTIFIED (SURFACE FISH),PERMIT,2024021285weS:8AM-8PM,2024112851586720240216,2024,0,56,29,12,1586720240216038,1,2.00,0.00,15,0,1,7,243,7,5,2,1,1,8,0,0,1,0,3,2,87,,,,O,we,1586720240216,5,,1586720240216038,1,8,S:8AM-8PM,82433,02,,,,1623,7,3,1,168709,,,1,72,2,1,8,8,02AUG24:11:17,8835280902,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216038,05/05/2025
PERMIT,BONEFISH,2024021285weS:8AM-8PM,2024112851586720240216,2024,7,48,439,12,1586720240216039,1,6.00,0.00,3,0,1,7,243,7,5,2,1,2,1,0,0,1,0,3,1,87,,,,O,we,1586720240216,5,,1586720240216039,1,8,S:8AM-8PM,76107,02,,,,1631,7,3,1,161121,168709,,1,41,2,1,8,8,02AUG24:11:17,8739010101,8835280902,,,,,,44.407825149,2024021285weS:8AM-8PM,,0,1586720240216039,05/05/2025
UNIDENTIFIED (SURFACE FISH),PERMIT,2024021285weS:8AM-8PM,2024112851586720240216,2024,7,12,87,12,1586720240216040,1,8.00,0.00,60,7,1,7,243,7,5,2,1,1,8,0,0,1,0,3,2,87,,,,Y,we,1586720240216,5,,1586720240216040,1,8,S:8AM-8PM,33040,02,,,MONROE,1634,7,3,1,168709,,,1,41,2,1,8,8,02AUG24:11:17,8835280902,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216040,05/05/2025
UNIDENTIFIED (SURFACE FISH),PERMIT,2024021285weS:8AM-8PM,2024112851586720240216,2024,0,47,37,12,1586720240216041,1,5.50,,7,0,1,7,243,7,5,2,1,1,8,0,0,0,0,3,2,87,,,,O,we,1586720240216,5,,1586720240216041,,8,S:8AM-8PM,37216,02,,,,1641,7,3,1,168709,,,1,40,2,1,8,8,02AUG24:11:17,8835280902,1000000003,,,,,,22.508147787,2024021285weS:8AM-8PM,,0,1586720240216041,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,31,101,12,1586720240223001,1,3.00,0.00,0,0,1,7,243,7,5,1,5,5,1,0,0,2,5,3,1,87,,,,O,we,1586720240223,5,,1586720240223001,1,8,S:8AM-8PM,69155,02,11,0,,1135,7,3,1,,,,1,60,2,1,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,54.546739118,2024021285weS:8AM-8PM,,0,1586720240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,31,101,12,1586720240223002,1,3.00,0.00,0,0,1,7,243,7,5,3,0,5,2,1,1,1,0,3,1,87,,,,O,we,1586720240223,5,,1586720240223001,1,8,S:8AM-8PM,69155,02,,,,1140,7,3,1,,,,1,30,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,54.546739118,2024021285weS:8AM-8PM,,0,1586720240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,31,101,12,1586720240223003,1,3.00,0.00,0,0,1,7,243,7,5,3,0,5,2,1,1,1,0,3,1,87,,,,O,we,1586720240223,5,,1586720240223001,1,8,S:8AM-8PM,69155,02,,,,1140,7,3,1,,,,1,29,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,54.546739118,2024021285weS:8AM-8PM,,0,1586720240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,31,101,12,1586720240223004,1,3.00,0.00,0,0,1,7,243,7,5,3,0,5,2,1,1,1,0,3,1,87,,,,O,we,1586720240223,5,,1586720240223001,1,8,S:8AM-8PM,69155,02,,,,1140,7,3,1,,,,1,24,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,54.546739118,2024021285weS:8AM-8PM,,0,1586720240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,31,101,12,1586720240223005,1,3.00,0.00,0,0,1,7,243,7,5,3,0,5,2,1,1,1,0,3,1,87,,,,O,we,1586720240223,5,,1586720240223001,1,8,S:8AM-8PM,69155,02,,,,1140,7,3,1,,,,1,24,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,54.546739118,2024021285weS:8AM-8PM,,0,1586720240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,19,79,12,1586720240223021,1,4.00,0.00,0,0,1,7,243,7,5,1,5,5,1,0,0,3,10,3,2,87,,,,O,we,1586720240223,5,,1586720240223021,1,8,S:8AM-8PM,50130,02,43,0,,1556,7,3,1,,,,1,59,2,2,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,79.957017675,2024021285weS:8AM-8PM,,0,1586720240223021,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,19,79,12,1586720240223022,1,4.00,,0,0,1,7,243,7,5,3,0,5,2,1,1,0,0,3,2,87,,,,O,we,1586720240223,5,,1586720240223021,,8,S:8AM-8PM,50130,02,,,,1558,7,3,1,,,,2,59,2,1,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,79.957017675,2024021285weS:8AM-8PM,,0,1586720240223021,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285weS:8AM-8PM,2024112851586720240223,2024,0,19,79,12,1586720240223023,1,4.00,,0,0,1,7,243,7,5,3,0,5,2,1,1,0,0,3,2,87,,,,O,we,1586720240223,5,,1586720240223021,,8,S:8AM-8PM,50130,02,,,,1558,7,3,1,,,,2,27,2,2,8,8,02AUG24:11:17,1000000003,1000000003,,,,,,79.957017675,2024021285weS:8AM-8PM,,0,1586720240223021,05/05/2025
RED DRUM,COMMON SNOOK,2024021285wdS:8AM-8PM,2024112851586720240226,2024,7,1,97,12,1586720240226004,1,6.00,0.00,40,40,1,7,174,7,5,2,1,1,8,0,0,1,0,3,2,87,,,,O,wd,1586720240226,3,,1586720240226004,1,8,S:8AM-8PM,36528,02,,,MOBILE,1552,7,3,1,167648,169290,,1,54,2,2,8,8,02AUG24:11:17,8835010105,8835440901,,,,,,68.622670411,2024021285wdS:8AM-8PM,,0,1586720240226004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021285wdS:8AM-8PM,2024112851586720240228,2024,4,9,13,12,1586720240228001,1,3.00,0.00,2,1,1,7,509,7,5,1,2,2,1,0,0,2,3,3,1,87,,,,O,wd,1586720240228,5,,1586720240228001,1,8,S:8AM-8PM,06029,02,6,0,TOLLAND,1109,7,3,1,,,,1,27,2,1,2,2,02AUG24:11:17,1000000003,1000000003,,,,,,193.29200228,2024021285wdS:8AM-8PM,,0,1586720240228001,05/05/2025
